title,content
"['grande', 'interview', 'jean', 'emmanuel', 'ouédraogo']",[]
"['grande', 'interview', 'jean', 'emmanuel', 'ouédraogo']",['httpsfrancaisrtcommagazineslagrandeinterview108033grandeinterview']
"['«', 'partisan', 'réunification', '’', 'afrique', 'travers', 'cinéma', '»', 'productrice', 'khadija', 'alami']","['marocculturecinémarootsrabatpanafricain', '«', 'partisan', 'réunification', '’', 'afrique', 'travers', 'cinéma', '»', 'productrice', 'khadija', 'alamirabat', 'mar', 'aible', 'courtmétrage', 'tikitatasoulima', 'jeune', 'réalisateur', 'ayoub', 'layoussifi', 'a', 'projeté', 'dimanche', 'mar', '’', 'ouverture', '1ere', 'édition', 'root', 'rabatles', 'journées', 'cinéma', 'panafricain', 'productrice', 'khadija', 'alami', 'maroc', 'habite', 'entre', 'maroc', 'los', 'angeles', 'etats', 'unis', '’', 'confiée', 'micro', '’', 'envoyé', 'spécial', '’', 'aib', 'rabatsuivez', 'compte', 'rendu', 'web', 'tv', 'aib', '’', 'envoye', 'special', 'ibrahima', 'sanou…', 'agence', '’', 'information', 'burkina']"
"['chef', '’', 'etat', 'lors', 'remise', 'équipements', 'militaires']",[]
"['audience', 'ministre', 'affaire', 'étrangères', 'russie', 'image']",[]
"['inauguration', '’', 'usine', 'image', 'chef', '’', 'etat']",[]
"['visite', 'premier', 'ministre', 'burkinabè', 'iran', 'image']",[]
"['snc', 'image']",[]
"['premier', 'ministre', 'apollinaire', 'kyelem', 'tambèla', '«', 'valet', 'locaux', 'toujours', 'là', 'plus', 'nombreux', 'jamais', 'prêts', 'servir', '’', 'importe', 'quel', 'moyen', 'traduire', 'fidélité', 'leurs', 'maîtres', 'impérialistes', '»']","['premier', 'ministre', 'apollinaire', 'kyelem', 'tambèla', '«', 'valet', 'locaux', 'toujours', 'là', 'plus', 'nombreux', 'jamais', 'prêts', 'servir', '’', 'importe', 'quel', 'moyen', 'traduire', 'fidélité', 'leurs', 'maîtres', 'impérialistes', '»']"
"['mot', 'fort', 'chef', '’', 'etat', 'ibrahim', 'traoré', 'peuple', 'burkinabè']","['mot', 'fort', 'chef', '’', 'etat', 'ibrahim', 'traoré', 'peuple', 'burkinabèagence', '’', 'infornation', 'burkina']"
"['ghana', 'manifestation', 'accra', 'contre', 'coupures', '’', 'électricité']","['ghana', 'manifestation', 'accra', 'contre', 'coupures', '’', 'électricitéouagadougou', '08juin', '2024aibafpdes', 'centaines', 'ghanéens', 'manifesté', 'samedi', 'accra', 'capitale', 'contre', 'coupures', '’', 'électricité', 'affectent', 'entreprises', 'vie', 'quotidienne', 'pay', '’', 'afrique', '’', 'ouest', '«', 'lumière', 'client', 'comment', 'sommesnous', 'censés', 'gagner', 'vie', '»', 'a', 'demandé', 'kwame', 'danso', 'coiffeur', 'local', 'brandissant', 'pancarte', 'laquelle', 'pouvait', 'lira', '«', 'arrêtez', 'coupures', 'courant', 'sauvez', 'emplois', '»', 'protestataires', 'tenant', 'lanternes', 'alimentées', 'kérosène', 'symboliser', 'sort', 'soutenus', 'célébrités', 'locale', 'appelé', 'gouvernement', 'stabiliser', '’', 'approvisionnement', 'électricitébien', '’', '’', 'pay', 'africains', 'plus', 'avancés', '’', 'électrification', 'territoire', 'ghana', 'souffre', 'pénuries', 'chroniques', 'peine', 'élever', 'capacités', 'production', 'hauteur', '’', 'demande', 'croissantesous', 'slogan', 'dumsormuststop', '«', 'dumsor', '»', 'signifiant', 'coupures', 'courant', 'manifestation', 'organisée', '’', 'actrice', 'productrice', 'ghanéenne', 'yvonne', 'nelson', '«', 'coupures', 'courant', 'inopinées', 'tuent', 'métier', 'besoin', '’', 'électricité', 'stable', 'prospérer', '»', 'a', 'confié', 'côté', '’', 'afp', 'comédien', 'ghanéen', 'dkbles', 'manifestants', 'imputent', 'notamment', 'coupures', 'gouvernement', 'nouveau', 'parti', 'patriotique', 'npp', '«', 'npp', 'laissé', 'tomber', 'jeunesse', '»', '«', 'lumière', 'progrès', '»', '«', '’', 'électricité', 'droit', 'privilège', '»', 'pouvaiton', 'lira', 'pancartes', 'brandy', 'manifestationl', '’', 'électricité', 'devenue', 'enjeu', 'majeur', 'campagne', 'pay', 'riche', 'or', 'pétrole', '’', 'approche', 'élections', 'prévues', 'décembreagence', '’', 'information', 'burkina']"
"['tita06', 'morts', 'blessés', 'accident', 'village', 'laba', 'nationale']","['burkinatransportaccidenttita06', 'morts', 'blessés', 'accident', 'village', 'laba', 'nationale', '1boromole', 'juin', '2024aibun', 'accident', 'route', 'a', 'fait', 'samedi', 'morts', 'blessés', 'graf', 'kilomètre', 'après', 'village', 'laba', 'route', 'nationale', 'numéro', 'a', 'appris', '’', 'aib', 'auprès', 'secoursun', 'accident', 'circulation', 'impliquant', 'car', 'a', 'fait', 'victimes', '’', 'aprèsmidi', 'samedi', 'juin', 'sortie', 'village', 'laba', 'direction', 'ouagadougouselon', 'secours', 'personnes', 'perdu', 'vie', 'autres', 'gravement', 'blesséesparmi', 'victimes', 'décédées', 'dénombre', 'homme', 'femmes', 'enfants08', 'blessés', 'évacués', 'ambulance', 'civiles', 'koudougou', 'autres', 'pompiers', 'boromo', 'selon', 'mêmes', 'source', 'agence', '’', 'information', 'burkina']"
"['sankmoney', 'offre', 'matériel', 'district', 'sanitaire', 'pouytenga']","['sankmoney', 'offre', 'matériel', 'district', 'sanitaire', 'pouytengapouytenga', 'juin', 'aibla', 'société', 'sankmoney', 'a', 'remis', 'samedi', 'dix', 'lit', 'dix', 'matelas', 'district', 'sanitaire', 'pouytenga', 'saluer', 'engagement', 'faveur', 'santé', 'population', 'particulier', 'fdsle', 'district', 'sanitaire', 'pouytenga', 'a', 'marqué', 'arrêt', 'célébrer', '5e', 'journées', '’', 'excellence', 'bénéficient', '’', 'accompagnement', 'société', 'sankmoneyce', 'juin', 'plusieurs', 'autorités', 'dont', 'directeur', 'général', 'sankmoney', 'rodrigue', 'zabsonré', 'traduit', 'vive', 'voix', 'leurs', 'reconnaissance', 'personnel', 'soignant', 'service', 'rendus', 'populationsselon', 'zabsonré', 'activités', 'agent', 'santé', 'visent', 'bienêtre', 'population', '’', 'cela', 'a', 'félicité', 'médecins', 'infirmiers', 'malgré', 'contexte', 'difficile', 'travaillent', 'soulager', 'souffrances', 'blessés', 'fds', 'maladesle', 'dg', 'a', 'également', 'remis', 'lot', 'matériel', 'logistique', 'composé', 'dix', 'lit', 'dix', 'matelas', 'district', 'sanitairecet', 'accompagnement', 'plus', 'autres', 'soutiens', 'selon', 'zabsonré', 'vise', 'répondre', 'demande', 'pressante', 'prise', 'charge', 'patient', 'notamment', 'blessés', 'force', 'combattantesle', 'ministre', 'délégué', 'charge', 'sécurité', 'mahamadou', 'sana', 'a', 'salué', 'coordination', '’', 'action', '’', 'entretiennent', 'agent', 'santé', 'force', 'défense', 'sécurité', 'fds', 'contexte', 'lutte', 'contre', 'terrorisme', 'burkina', 'faso', '«', 'quand', 'menons', 'activités', 'terrain', 'terme', 'reconquête', 'territoire', 'a', 'cet', 'accompagnement', 'agent', 'santé', 'non', 'seulement', 'profit', 'population', 'également', '’', 'endroit', 'fds', 'blessées', '»', 'a', 'déclaré', 'ministre', 'délégué', 'sécuritéselon', 'agent', 'santé', '’', 'importance', 'vitale', 'force', 'combattantes', 'engagées', 'théâtre', 'opérationsle', 'ministre', 'sana', 'a', 'laissé', 'entendre', 'agent', 'santé', 'constituent', 'maillot', 'fort', 'moment', 'lutte', 'contre', 'terrorismeselon', 'détermination', '’', 'engagement', 'agent', 'santé', 'côtés', 'fds', 'permis', 'créer', 'climat', 'stabilité', 'plusieurs', 'zonesle', 'ministre', 'délégué', 'chargé', 'sécurité', 'ailleurs', 'patron', 'journées', 'promotionnelles', '’', 'excellence', 'a', 'aussi', 'reconnu', 'contribution', 'district', 'sanitaire', 'pouytenga', 'développement', 'socioéconomique', 'province', 'kourittenga', '«', 'population', 'bonne', 'santé', 'plus', 'résiliente', 'face', 'défis', 'sécuritaires', 'socioéconomiques', 'auxquels', 'confrontés', '»', 'atil', 'indiquédans', 'cette', 'optique', 'a', 'salué', 'dévouement', 'professionnalisme', 'agent', 'tout', 'invitant', 'prendre', 'mesure', 'défi', 'abnégation', 'résilienceselon', 'médecin', 'chef', 'dr', 'ousmane', 'isidore', 'kalmogo', 'district', 'sanitaire', 'pouytenga', 'compte', 'formation', 'sanitaires', 'publiques', 'centre', 'santé', 'privés', 'trois', 'officines', 'total', 'agent', 'toutes', 'catégories', 'confonduesil', 'faut', 'noter', '5e', 'édition', 'journées', '’', 'excellence', 'district', 'sanitaire', 'a', 'thème', '«', 'résilience', 'excellence', 'cœur', 'défis', '»', 'a', 'cette', 'occasion', 'plusieurs', 'agent', 'centre', 'santé', 'primés', 'base', 'leurs', 'engagement', 'abnégation', 'travail', 'agence', '’', 'information', 'burkina', 'zoata']"
"['armées', 'burkinabè', 'nigérienne', 'tuent', 'nombreux', 'terroristes', 'récupèrent', 'matériel', 'actualisée', '20h50mn']","['armées', 'burkinabè', 'nigérienne', 'tuent', 'nombreux', 'terroristes', 'récupèrent', 'matériel', 'actualisée', '20h50mnouagadougou', 'juin', '2024aibles', 'armées', 'burkinabè', 'nigérienne', 'mené', 'ensemble', 'samedi', 'assaut', 'région', 'sahel', 'permis', 'neutraliser', 'nombreux', 'terroristes', 'récupérer', 'matérielle', 'samedi', 'juin', 'armées', 'burkinabè', 'nigérienne', 'encore', 'uni', 'leurs', 'force', 'contrer', 'terroristes', 'troublent', 'quiétude', 'leurs', 'vaillantes', 'populationsc', '’', 'ainsi', '’', 'elles', 'mené', 'assaut', 'rapide', 'position', 'terroriste', 'située', 'zone', 'boenga', 'région', 'saheldes', 'terroristes', 'tués', 'matériel', 'récupéré', 'dont', 'important', 'stock', 'produits', 'alimentairestoujours', 'juin', 'vigilance', 'force', 'combattantes', 'a', 'permis', '’', 'éviter', 'pire', 'seguenega', 'région', 'nordtout', 'commence', 'guetteurs', 'aériens', 'aperçu', 'colonne', 'terroriste', 'motos', 'suivi', '’', 'pickup', 'fonçant', 'vive', 'allure', 'communeen', 'cours', 'route', 'certains', 'bandit', 'véhicule', 'où', 'trouve', 'probablement', 'chef', '’', 'arrêtent', 'camouflent', 'sou', 'grand', 'arbre', 'laissant', 'reste', 'colonne', 'poursuivre', 'cheminau', 'niveau', 'village', 'loubré', 'malfaiteurs', 'marquent', 'nouveau', 'arrêt', 'dernieren', 'effet', '’', 'moment', 'précis', '’', 'foudroyés', 'frappe', 'aériennesseules', 'trois', 'motos', 'vont', 'échapper', 'provisoirement', 'fuite', 'leurs', 'usagers', '’', 'plus', 'temp', 'leurs', 'collègues', 'camouflés', 'sou', 'arbresce', '’', 'ca', 'opérateurs', 'aériens', 'missile', 'va', 'fendre', 'ciel', 'frapper', 'position', 'véhiculeensuite', 'force', 'terrestres', 'ratissent', 'achever', 'travail', 'prendre', 'matériel', 'encore', 'utilisabledécidément', 'journée', 'juin', 'a', 'intense', 'combat', 'surveillance', 'aérienne', 'a', '’', 'grand', 'secoursdans', 'hameau', 'culture', 'abandonné', 'bendogo', 'centrenord', 'vecteurs', 'aériens', 'vu', 'beaucoup', 'terroristes', 'faisaient', 'vasetviens', 'entre', 'bâtiments', 'arbresun', 'premier', 'missile', 'a', 'permis', 'décimer', 'plusieurs', 'terroristes', 'tandis', 'reste', 'a', 'fui', 'vers', 'bâtiment', 'foudroyés', '’', 'intérieurles', 'unités', 'sol', 'vont', 'lancer', 'immédiatement', '’', 'assaut', 'position', 'achever', 'jobles', 'force', 'combattantes', 'enregistré', '’', 'autres', 'victoiresle', 'juin', 'force', 'combattantes', 'tendu', 'embuscade', 'entre', 'bondoukuy', 'koumana', 'groupe', 'criminels', 'neutralisant', 'plusieurs', 'terroristes', 'récupérant', 'matérielle', 'juin', 'opération', 'a', 'permis', 'patriotes', 'région', 'nord', 'tendre', 'embuscade', 'groupe', 'criminels', 'guessouml', '’', 'opération', 'a', 'permis', 'neutraliser', 'criminels', 'récupérer', 'matériel', 'guerreenfin', 'jour', 'force', '41e', '42e', 'regiment', 'inter', 'commando', 'appuyés', '9e', 'bataillon', '’', 'intervention', 'rapide', 'attaqué', 'position', 'ennemie', 'aboudjié', 'sahel', 'neutralisant', 'plusieurs', 'terroristes', 'récupérant', 'matériel', 'agence', '’', 'information', 'burkina']"
"['niger', 'reprend', 'intégralement', 'coopération', '’', 'ensemble', 'communauté', 'internationale', 'pm']","['niger', 'reprend', 'intégralement', 'coopération', '’', 'ensemble', 'communauté', 'internationale', 'pmniamey', 'juin', 'anp', '–', 'premier', 'ministre', 'ministre', '’', 'economie', 'finance', 'mahaman', 'lamine', 'ali', 'zeine', 'a', 'fait', 'cette', 'annonce', 'cours', '’', 'point', 'presse', '’', 'a', 'animé', 'salon', 'presse', '’', 'aéroport', 'international', 'diori', 'hamani', 'niamey', 'retour', 'samedi', 'juin', 'nairobi', 'kenya', 'où', 'a', 'pris', 'part', 'travaux', 'assemblées', 'annuelles', 'banque', 'africaine', 'développement', 'baddans', 'exposé', 'fait', 'devant', 'presse', 'premier', 'ministre', 'zeine', 'a', '’', 'abord', 'rappelé', '»', 'assemblées', 'annuelles', 'très', 'grandes', 'rencontres', 'permettent', 'tous', 'investisseurs', 'institution', 'fois', 'bilatérale', 'multilatérale', 'tous', 'pay', 'évidemment', '’', 'prendre', 'part', '»', '»', 'viens', '’', 'arriver', 'assemblées', 'annuelles', 'bad', 'dire', 'pay', 'a', 'valablement', 'représenté', 'cette', 'grande', 'rencontre', '’', 'faut', 'retenir', 'gros', 'fin', 'cette', 'mission', 'pouvons', 'dire', 'jour', 'pay', 'a', 'repris', 'intégralement', 'coopération', '’', 'ensemble', 'communauté', 'internationale', '’', 'lieu', 'remercier', 'tous', 'ceux', 'contribué', '»', 'a', 'indiqué', 'premier', 'ministre', 'a', 'relevé', '»', 'malgré', 'modicité', 'moyens', 'pu', 'faire', 'face', '’', 'apurement', 'arriérés', 'constituaient', 'obstacle', 'plupart', 'institution', '»', 'réponse', 'déclaration', 'président', 'béninois', 'évoquant', 'refus', 'hautes', 'autorités', 'niger', 'recevoir', 'ministre', 'mission', 'niger', 'question', 'pétrole', 'lamine', 'ali', 'zeine', 'a', 'déclaré', '’', '»', 'concerne', 'bénin', 'suivi', 'conférence', 'où', 'tiré', 'point', 'essentiels', 'dont', 'refus', 'président', 'tiani', 'recevoir', 'ministre', 'béninois', 'charge', 'mine', 'porteur', 'message', '»', 'ca', 'a', 'précisé', 'premier', 'ministre', 'zeine', '»', 'responsable', 'béninois', 'a', 'reçu', 'homologue', 'nigérien', 'chef', '’', 'etat', 'général', 'abdourahmane', 'tiani', '’', 'a', 'pu', 'recevoir', 'raison', '’', 'réunion', 'sécurité', '»', 'tout', 'notant', 'chef', '’', 'état', 'tiani', 'a', 'quandmême', 'ordonné', 'ministre', 'santé', 'aussi', 'membre', 'cnsp', 'recevoir', 'messagequant', 'deuxième', 'point', 'président', 'béninois', 'a', 'affirmé', '»', 'si', 'frontières', 'nigériennes', 'restent', 'fermées', 'rien', 'pourrait', 'faire', 'message', 'adressé', 'président', 'nigérienau', 'troisième', 'dernier', 'point', 'premier', 'ministre', 'zeine', 'fait', 'remarquer', 'cette', 'intervention', 'président', 'béninois', '’', 'a', 'fait', 'ca', 'renvoi', 'représentants', 'port', '»', 'inspecteurs', 'làbas', 'police', 'béninoise', 'chargée', 'chasser', 'port', '»', 'a', 'souligné', 'premier', 'ministre', 'nigérien', 'notons', 'point', 'presse', '’', 'déroulé', 'présence', 'ministre', 'jeunesse', 'sport', 'ministre', 'délégué', 'finance', 'mayasanp', 'juin']"
"['niger', 'bénin', 'conviennent', 'enfin', 'débloquer', 'frontière', 'commune', 'reprise', 'commerce']","['nigerbéninsociétéfrontièreouverturele', 'niger', 'bénin', 'conviennent', 'enfin', 'débloquer', 'frontière', 'commune', 'reprise', 'commerceouagadougou', 'mai', 'aibtass', '–', 'autorités', 'béninoises', 'nigériennes', 'convenues', 'reprendre', 'circulation', 'marchandises', 'frontière', 'commune', 'fermée', 'commerce', 'depuis', 'près', 'neuf', 'mois', 'selon', 'information', 'relayée', 'plusieurs', 'médias', 'internationauxà', 'suite', 'consultation', 'entre', 'deux', 'capitales', 'postefrontière', 'près', 'ville', 'béninoise', 'ségbana', 'a', 'ouvert', 'permettant', 'reprise', 'corridor', 'commercial', 'entre', 'bénin', 'niger', 'note', 'communiqué', 'postefrontière', 'situé', 'nord', 'bénin', 'fleuve', 'nigerla', 'communauté', 'économique', 'états', '’', 'afrique', '’', 'ouest', 'cédéao', 'a', 'imposé', 'sanction', 'contre', 'niger', 'où', 'militaires', 'pris', 'pouvoir', 'suite', '’', 'coup', '’', 'état', 'parmi', 'mesures', 'sanction', 'figurait', 'fermeture', 'frontières', 'conséquence', 'bénin', 'dont', 'territoire', 'traversé', 'corridor', 'commercial', 'vers', 'niger', 'partir', 'port', 'maritimes', 'a', 'perdu', 'part', 'importante', 'revenus', 'a', 'affecté', 'niveau', 'vie', 'population', 'février', 'cette', 'année', 'cédéao', 'a', 'levé', 'sanction', 'économiques', 'frontière', 'entre', 'niger', 'bénin', 'restée', 'ferméeau', 'début', 'mois', 'gouvernement', 'bénin', 'a', 'interdit', 'pétroliers', '’', 'entrer', 'eaux', 'nationales', 'embarquer', 'pétrole', 'provenant', '’', 'oléoduc', 'nouvellement', 'mi', 'service', 'entre', 'niger', 'terminaux', '’', 'exportation', 'golfe', 'guinée', 'mai', 'autorités', 'béninoises', 'autorisé', 'pétrolier', 'affrété', 'société', 'chinoise', 'entrer', 'charger', 'première', 'cargaison', 'pétrole', 'provenant', '’', 'oléoduc', 'deux', 'autres', 'pétroliers', '’', 'approchaient', 'côtes', 'béninoises', 'vu', 'refuser', '’', 'entrée', 'eaux', 'nationalesil', '’', 'encore', 'clair', 'si', '’', 'accord', 'entre', 'bénin', 'niger', 'réouverture', 'postefrontière', 'ségbana', 'implique', 'levée', 'complète', '’', 'interdiction', 'faite', 'pétroliers', '’', 'entrer', 'eaux', 'territoriales', 'béninoises', 'charger', 'pétrole', 'nigérien', 'agence', '’', 'information', 'burkina']"
